y,word,pos,length,freq,unigram,w1,w1w2,p0w1,p0w1w2,p0p1w1,p0p1w1w2
13.3303865346,ear,nouns,3,98.0000000000,0.0001808340,0.0054504779,0.0069728443,0.0130038143,0.0132211181,0.0114691737,0.0127563960
10.8438125635,eat,verbs,3,896.0000000000,0.0015621400,0.0154180353,0.0290221164,0.0252893543,0.0305656506,0.0244585804,0.0308266727
17.2426499447,egg,nouns,3,107.0000000000,0.0001915090,0.0039465846,0.0035857161,0.0083247135,0.0336239327,0.0081407447,0.0339824018
16.7384114493,elephant,nouns,8,95.0000000000,0.0001573500,0.0004955471,0.0023036114,0.0006320734,0.0084401007,0.0006986563,0.0086334411
17.0956681485,empty,adjectives,5,26.0000000000,0.0000527383,0.0000212296,0.0000269940,0.0000291979,0.0000164633,0.0000291979,0.0000164633
12.5401042327,eye,nouns,3,160.0000000000,0.0002961210,0.0034545605,0.0034607589,0.0074557544,0.0065183703,0.0085982773,0.0087603271
16.3164142346,face,nouns,4,234.0000000000,0.0004199470,0.0322311466,0.0943726204,0.0412010493,0.1129052474,0.0425391786,0.1124862785
15.9843651915,fall,verbs,4,212.0000000000,0.0003857880,0.0087799384,0.0318232466,0.0360960918,0.1078734148,0.0497724731,0.0921301198
19.4692064036,fast,adjectives,4,99.0000000000,0.0001786990,0.0504982800,0.3153745239,0.0835128496,0.3645154734,0.0775044693,0.2873192952
17.6084045253,feed,verbs,4,65.0000000000,0.0001039770,0.0012941944,0.0011757166,0.0010561687,0.0012322498,0.0011007657,0.0012544806
23.4219365723,fine,adjectives,4,66.0000000000,0.0001167860,0.0014319773,0.0018992076,0.0015566031,0.0087667112,0.0016506646,0.0087438351
14.8030352734,finger,nouns,6,132.0000000000,0.0002171290,0.0093797065,0.1102863691,0.0133838932,0.0857369040,0.0132313942,0.0860307906
19.6466729552,finish,verbs,6,96.0000000000,0.0001594850,0.0012023278,0.0014254804,0.0017462804,0.0013430756,0.0016111739,0.0013507037
18.1886119555,fish,nouns,4,231.0000000000,0.0004092730,0.0023363595,0.0032581903,0.0046463500,0.0045309698,0.0038900166,0.0048155923
14.3120649318,flower,nouns,6,114.0000000000,0.0001893740,0.0007003781,0.0018631044,0.0019398991,0.0227575149,0.0017866101,0.0085369983
15.3224513022,food,nouns,4,228.0000000000,0.0004135420,0.0045361734,0.0268137356,0.0055769610,0.0371220656,0.0056402325,0.0371432989
12.5781115713,foot,nouns,4,386.0000000000,0.0006526550,0.0265980330,0.0856164188,0.0514730552,0.1190963838,0.0506937246,0.0711732284
15.7172984248,fork,nouns,4,18.0000000000,0.0000356587,0.0014362000,0.0011827300,0.0007640520,0.0548569000,0.0008234740,0.0548569000
16.4004032216,frog,nouns,4,48.0000000000,0.0000676829,0.0435020723,0.1065733062,0.0721952269,0.2006935188,0.0583916516,0.1816365372
17.8596334492,garage,nouns,6,8.0000000000,,,,,,,
20.9821059830,garden,nouns,6,22.0000000000,0.0000399287,0.0000739336,0.0001290010,0.0000640470,0.0000968021,0.0000704858,0.0000968021
15.0717031448,gentle,adjectives,6,49.0000000000,0.0000933020,0.0066499190,0.0020733995,0.0678314250,0.0028840150,0.0810944800,0.0033254300
12.9769246772,get,verbs,3,3618.0000000000,0.0064169900,0.0558410767,0.0938769648,0.0881918498,0.1140546051,0.0887339893,0.0956171269
18.0828938523,giraffe,nouns,7,29.0000000000,0.0000333903,0.0004462549,0.0004503100,0.0004812561,0.0002510513,0.0004856333,0.0002474292
19.0777529987,girl,other,4,427.0000000000,0.0012461700,0.0769751181,0.1417688679,0.2199835397,0.2347402619,0.2234572729,0.2577106715
12.0479435807,give,verbs,4,581.0000000000,0.0009921110,0.0092351089,0.0078153390,0.0124515911,0.0097947303,0.0125658209,0.0098210938
17.6392801534,glass,nouns,5,21.0000000000,0.0000335239,0.0013646525,0.0024621600,0.0011394190,0.1643858120,0.0011909510,0.1644440680
14.7506729269,glasses,nouns,7,49.0000000000,0.0000804924,0.0013014899,0.0012245727,0.0010657203,0.0010499379,0.0011211374,0.0010515507
12.6127620463,go,verbs,2,4713.0000000000,0.0085839500,0.0943989266,0.3809698070,0.1412536166,0.4122937489,0.1412091228,0.3019112439
13.7924777331,good,adjectives,4,2167.0000000000,0.0041624900,0.0626270161,0.0972835494,0.0921111009,0.1301583569,0.0907198112,0.1142105564
19.8663817022,goose,nouns,5,30.0000000000,0.0000441986,0.0384996011,0.1596938835,0.0778314362,0.1812135350,0.0778324091,0.1812135350
9.6917487492,grandma,other,7,54.0000000000,0.0001061120,0.0023747206,0.2050969734,0.0012724658,0.2306896926,0.0011857596,0.2306720280
12.3677400247,grandpa,other,7,14.0000000000,0.0000249841,0.0000094106,0.0000094789,0.0000155360,0.0000097268,0.0000148948,0.0000099896
12.6439645076,hair,nouns,4,332.0000000000,0.0006270350,0.0188523195,0.1357044622,0.0347172124,0.1388131345,0.0333920763,0.1534018167
18.6249949455,hammer,nouns,6,21.0000000000,,,,,,,
13.5739305130,hand,nouns,4,325.0000000000,0.0005779320,0.0173322475,0.0444246441,0.0193230838,0.0783364379,0.0204458057,0.0765828961
18.2256072710,happy,adjectives,5,139.0000000000,0.0002875810,0.0127322522,0.1532849482,0.0268729194,0.2051388702,0.0276189320,0.1658772869
21.4363082436,hard,adjectives,4,139.0000000000,0.0002619620,0.0039477289,0.0038898099,0.0047694945,0.0031207465,0.0048343937,0.0026427541
13.0896605387,hat,nouns,3,174.0000000000,0.0003708440,0.0170029795,0.0427525978,0.0367112972,0.0673751878,0.0377550092,0.0645326543
14.5279541149,head,nouns,4,429.0000000000,0.0007551320,0.0307821449,0.1118874744,0.0387825566,0.1464001757,0.0407099870,0.1345249509
12.3392199906,hello,other,5,471.0000000000,0.0008725540,0.0047663779,0.0051057277,0.0181415021,0.0181396051,0.0188252108,0.0183328793
16.4782719879,help,verbs,4,320.0000000000,0.0005565830,0.0068390022,0.0472999604,0.0196611908,0.0726505264,0.0241224179,0.0538928968
21.7957582874,her,function_words,3,459.0000000000,0.0008234500,0.0069374035,0.0459958309,0.0133604174,0.0571451087,0.0122685115,0.0489823678
8.7065396182,hi,other,2,1015.0000000000,0.0019933900,0.0289158018,0.0315690046,0.0778881930,0.0695066542,0.0808870018,0.0866778327
21.1865044717,his,function_words,3,558.0000000000,0.0010412100,0.0172855860,0.0619804483,0.0644758659,0.1211169735,0.0645897777,0.0803050584
15.3578736342,hit,verbs,3,151.0000000000,0.0002747720,0.0033524884,0.0166189451,0.0133863816,0.0340480516,0.0113162336,0.0235102811
14.6629003455,home,nouns,4,161.0000000000,0.0003067960,0.0205391935,0.1038176392,0.0495791719,0.1251406385,0.0456927111,0.1251378685
14.7832313022,horse,nouns,5,94.0000000000,0.0001594850,0.0858246214,0.0942089677,0.1535906785,0.1761273065,0.1430848558,0.1315235792
13.1796182664,hot,adjectives,3,256.0000000000,0.0004519720,0.0058699799,0.0091280339,0.0234308625,0.0156020282,0.0208308592,0.0160930159
16.2595643509,house,nouns,5,227.0000000000,0.0004114070,0.0088181460,0.1336934174,0.1075943038,0.1550881237,0.1145970870,0.1528644855
22.6093774649,how,function_words,3,778.0000000000,0.0013911175,0.0128774530,0.0165771254,0.0338120851,0.0355064490,0.0348712034,0.0484892825
11.5125578438,hug,verbs,3,112.0000000000,0.0002021840,0.0029337700,0.0192059764,0.0062727058,0.0425391354,0.0059619816,0.0427192862
13.7584925510,hungry,adjectives,6,114.0000000000,0.0002299380,0.0036525310,0.0125675426,0.0109104723,0.0236813253,0.0214346186,0.0228360860
18.5337431667,hurry,verbs,5,21.0000000000,0.0000484685,0.0001215650,0.0001216640,0.0000702846,0.0000741092,0.0000587431,0.0001365250
17.5001194150,hurt,adjectives,4,182.0000000000,0.0003644390,0.0039607000,0.0149660575,0.0041412412,0.0262580517,0.0042801804,0.0262188925
18.9262033587,i,function_words,1,5421.0000000000,0.0078062526,0.0308287613,0.0412489294,0.0630640761,0.0705613023,0.0630612849,0.0656595909
14.8239235486,in,function_words,2,4017.0000000000,0.0074225500,0.0434370111,0.1062644673,0.1164603369,0.1616748214,0.1136787012,0.1481776536
16.3620354573,inside,function_words,6,109.0000000000,0.0002149930,0.0022013177,0.0130302302,0.0216224249,0.0333469583,0.0176345991,0.0312852973
19.3878990883,it,function_words,2,7827.0000000000,0.0115581265,0.1052009678,0.1354869050,0.1759043398,0.1744430192,0.1764786656,0.1573359845
16.4735315301,jacket,nouns,6,31.0000000000,0.0000655479,0.0002781382,0.0001483690,0.0115898574,0.0214807121,0.0084473057,0.0228934585
21.1876964447,jeans,nouns,5,5.0000000000,,,,,,,
11.0992175382,juice,nouns,5,421.0000000000,0.0007231080,0.0583273237,0.0764150452,0.1005097971,0.0888362062,0.0938609250,0.0605336186
16.6804081675,jump,verbs,4,221.0000000000,0.0003793830,0.0288767415,0.2702753613,0.0739839802,0.3064991169,0.0734875851,0.1661385323
11.6245825499,keys,nouns,4,56.0000000000,0.0000954370,0.0045543902,0.0062763888,0.0962367580,0.0369603882,0.0792789266,0.0360201104
16.3664580793,kick,verbs,4,54.0000000000,0.0001018420,0.0003023968,0.0003995864,0.0003270699,0.0003603190,0.0003297132,0.0003826200
10.0256302861,kiss,verbs,4,255.0000000000,0.0004647810,0.0402580696,0.1359339592,0.0625697787,0.1683644694,0.0619133712,0.1589422085
14.4783407815,kitchen,nouns,7,54.0000000000,0.0001061120,0.0039247500,0.0185103000,0.0601102000,0.2556170000,0.0449659000,0.6029140000
11.2941494727,kitty,nouns,5,1053.0000000000,0.0018654099,0.0150548185,0.0770000431,0.0930949675,0.1504401693,0.1013843956,0.1348013838
17.5586459658,knee,nouns,4,34.0000000000,0.0000591431,0.0010617750,0.0004800061,0.0591834069,0.0004098635,0.0400323710,0.0004608480
21.5174571686,lady,other,4,66.0000000000,0.0001097143,0.0001307108,0.0000882503,0.0001822853,0.0019605784,0.0001851974,0.0019618324
18.1983866997,lamb,nouns,4,62.0000000000,0.0001189210,0.1349143850,0.3998143750,0.2754275000,0.4695007000,0.2726569000,0.4687231500
18.8538964766,lamp,nouns,4,15.0000000000,0.0000249841,0.0000396701,0.0000124402,0.0000551827,0.0000058718,0.0000551827,0.0000058718
19.9090464857,later,other,5,105.0000000000,0.0001872390,0.0128639065,0.0892546974,0.0231180141,0.0538377176,0.0231632226,0.0538688463
16.1942725910,leg,nouns,3,130.0000000000,0.0002149930,0.0233290487,0.0778733461,0.0479303207,0.1284354720,0.0467936802,0.1089688977
14.0705852235,light,nouns,5,124.0000000000,0.0002032286,0.0020340572,0.0459703013,0.0089102113,0.0857648507,0.0064984159,0.0450687138
16.7810488742,lion,nouns,4,60.0000000000,0.0001125160,0.0000420733,0.0000408507,0.0000361547,0.0000310381,0.0000338360,0.0000324672
19.4900971047,little,adjectives,6,1487.0000000000,0.0033021100,0.0339745925,0.0778279497,0.1148799053,0.1245652692,0.1152548537,0.1046980500
11.9528181625,look,verbs,4,2375.0000000000,0.0044357600,0.0121566211,0.0139490909,0.0335535522,0.0353241965,0.0341154210,0.0314872302
15.1376507933,love,verbs,4,306.0000000000,0.0006419810,0.0106518208,0.0127472119,0.0169662663,0.0155712267,0.0161405671,0.0154435469
14.1477107667,lunch,other,5,85.0000000000,0.0001808340,0.0065658394,0.0403926747,0.0557810958,0.0770340198,0.0444919985,0.0519121032
20.0810847992,man,other,3,544.0000000000,0.0009857050,0.1493478508,0.2405464509,0.2722850162,0.2843599650,0.2687761777,0.2165075489
16.9133830787,me,function_words,2,2264.0000000000,0.0040642800,0.1836987073,0.2553847912,0.2353430392,0.3083539021,0.2317706617,0.2484871896
20.0987798153,meat,nouns,4,17.0000000000,0.0000292540,0.0000218290,0.0000144172,0.0000380024,0.0000177729,0.0000376764,0.0000179000
16.9462220550,medicine,nouns,8,41.0000000000,0.0000719527,0.0121480012,0.0159457146,0.0400941368,0.0927089288,0.0400977670,0.0927494138
12.0587007021,meow,other,4,210.0000000000,0.0003964630,0.1217583823,0.0998027029,0.2834156179,0.1721700203,0.2809975673,0.1261650615
11.4320016544,milk,nouns,4,197.0000000000,0.0003516290,0.0051632921,0.0130149263,0.0055456180,0.0264502008,0.0056690637,0.0263949785
16.5003953208,mine,function_words,4,46.0000000000,0.0000868972,0.0005060492,0.0008096176,0.0065005205,0.0728927336,0.0045861156,0.0312189571
1.3559312607,mommy,other,5,3247.0000000000,0.0059729100,0.0304403429,0.0541289354,0.0816967544,0.1012012370,0.0791524008,0.0891708289
18.8094851729,money,nouns,5,51.0000000000,0.0000783576,0.0009587179,0.0032977559,0.0007293961,0.0081701342,0.0007530370,0.0080910384
16.2140218218,monkey,nouns,6,38.0000000000,0.0000719527,0.0005897261,0.0003670664,0.0012817211,0.0004803305,0.0010544526,0.0004808850
13.4970670759,moo,other,3,309.0000000000,0.0005822020,0.0412297013,0.0612126507,0.1554661929,0.1269800538,0.1610440167,0.0983832236
16.5093905414,moon,nouns,4,48.0000000000,0.0000719527,0.0030101605,0.1015510727,0.0094299057,0.1839100026,0.0071960957,0.0636566005
12.8171792363,more,function_words,4,1066.0000000000,0.0019699100,0.0916560713,0.1440540726,0.1758110328,0.1900029300,0.1763186026,0.1640850196
22.7274435742,morning,other,7,78.0000000000,0.0001424060,0.0085281975,0.0152289900,0.0754056250,0.1045854725,0.0614589500,0.1007669475
